,DELAY BETWEEN RATES (ms),Batch Size,Number of Batches (per run),Number of runs,Delay Increment,Batch Size Increment,,,,,,
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.376,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.376,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.493,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.493,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4437,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4437,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4437,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4437,1.44382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.376,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.376,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.493,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.493,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.493,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.493,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.376,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.376,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13821,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13821,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13821,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13821,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.368,109.375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13821,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13815,1.13821,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10623,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10623,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10623,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.366,109.374,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.366,109.374,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44347,1.44359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44347,1.44359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78842,0.78848,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78842,0.78848,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78842,0.78848,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78842,0.78848,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44347,1.44359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44347,1.44359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78842,0.78848,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78842,0.78848,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.365,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44347,1.44359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10633,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44347,1.44359,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.485,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44369,1.44381,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.366,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.358,109.365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.46,124.47,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78827,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.357,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.357,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.357,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.357,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78829,0.78833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10628,1.10636,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7883,0.78836,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44384,1.44396,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.477,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.477,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.477,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.477,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13826,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10631,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.477,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.477,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
